CustomerID,Age,Gender,MaritalStatus,NumDependents,EducationLevel,EmploymentStatus,AnnualIncome,CreditScore,AccountAgeMonths,NumProducts,HasCreditCard,HasCheckingAccount,HasSavingsAccount,HasLoan,HasMortgage,AccountBalance,CreditLimit,MonthlyTransactions,AvgTransactionAmount,MonthlyAccountSpending,ATMUsageFrequency,OnlineBankingUsage,MobileAppUsage,ComplaintsFiledLastYear,ComplaintsResolved,ServiceCallsLastMonth,CreditUtilizationRatio,DaysWithoutActivity,Churn
2563,63,Male,Single,1,Master,Self-Employed,38756,763,3,1,1,1,1,0,1,16734,49125,79,3112,1710,12,18,2,4,0,1,0.48772186318116517,147,1
2369,26,Male,Divorced,0,Master,Employed,114296,609,65,5,1,1,1,0,0,317754,44636,79,1137,18778,12,21,14,4,3,0,0.7579700524606616,50,0
2339,66,Female,Married,4,Doctorate,Self-Employed,26704,509,105,1,0,1,1,1,1,477778,4741,18,4831,5644,1,4,2,2,0,2,0.9725395877678907,38,0
2693,46,Female,Widowed,3,Doctorate,Retired,105350,441,79,4,1,1,1,0,0,431964,4472,69,4217,15759,10,23,8,4,2,0,0.047131524131305835,41,1
2562,18,Female,Married,1,Bachelor,Retired,44395,485,15,4,0,1,1,1,1,108894,9507,33,565,9342,4,24,18,4,1,2,0.8534695872917858,101,1
2226,55,Female,Widowed,1,Master,Retired,178278,431,111,1,1,1,1,0,1,72726,7897,46,1994,18962,17,15,7,3,2,0,0.054846956926668744,20,1
2715,52,Female,Single,1,High School,Self-Employed,171786,359,60,2,1,1,1,0,0,84487,37219,78,4139,5578,4,27,4,3,1,1,0.2315110444448314,64,1
2824,59,Female,Single,4,High School,Employed,42588,734,119,1,1,1,1,0,1,308276,3832,30,773,12370,4,2,1,1,3,1,0.2966459100808887,134,0
2711,45,Female,Divorced,1,Doctorate,Retired,198775,349,55,3,1,1,1,0,0,128104,40420,62,313,15573,14,16,0,3,4,2,0.6441239201441021,19,1
2822,40,Female,Married,3,Bachelor,Unemployed,92894,702,74,3,1,0,1,0,1,33748,29301,17,2298,6151,8,29,11,4,1,0,0.8934195606199092,28,0
2064,71,Female,Widowed,3,Bachelor,Retired,30073,432,45,2,0,1,1,0,0,215592,17216,98,3243,12423,1,17,8,3,3,0,0.3774217278252344,135,1
1833,34,Female,Single,2,High School,Self-Employed,44714,841,96,3,0,1,1,0,0,396966,43515,40,4286,9739,12,13,1,0,3,2,0.8590086106838577,134,0
1565,50,Female,Single,1,Doctorate,Unemployed,54012,377,119,2,0,1,1,1,0,492884,46486,30,2819,7290,10,16,18,4,1,0,0.8738230162632499,69,0
2205,40,Male,Widowed,1,Doctorate,Unemployed,169229,838,65,1,1,1,0,1,0,451736,37956,78,1844,13248,2,28,3,3,1,0,0.03969085734981015,9,0
2720,73,Female,Divorced,2,Doctorate,Self-Employed,184486,829,44,4,1,1,1,0,0,481888,32014,8,3300,14913,9,5,14,2,3,1,0.18729704771130606,65,0
1339,69,Male,Widowed,3,High School,Employed,36304,355,71,2,1,0,1,0,1,219939,8559,38,4049,7484,3,6,11,2,4,2,0.11853224094958825,156,1
2368,54,Male,Divorced,4,High School,Self-Employed,97061,644,40,2,0,1,1,1,1,201115,13137,56,4198,9169,13,21,9,0,2,1,0.49653749008260706,71,0
1387,50,Male,Single,2,High School,Unemployed,76176,367,99,4,1,1,1,0,0,32895,19428,88,1230,5920,8,28,2,2,3,1,0.6723006386775275,81,0
2207,41,Female,Divorced,4,High School,Unemployed,108553,785,93,4,1,0,1,0,0,363954,21745,69,2770,12349,11,27,5,3,1,2,0.9691823039377393,125,1
1779,76,Female,Single,2,Doctorate,Self-Employed,66300,331,116,4,1,1,1,1,0,376754,16002,76,3867,12340,18,0,12,2,1,2,0.652648774224321,11,0
2298,20,Male,Single,0,High School,Retired,191669,520,106,3,1,1,1,1,0,419333,29066,75,544,11125,6,18,4,2,4,2,0.502875326977022,100,0
1230,79,Male,Divorced,4,High School,Employed,183521,717,59,5,1,1,0,1,0,394417,9948,99,3854,1369,14,20,5,0,3,2,0.45077853957517655,2,0
1950,75,Female,Widowed,0,Bachelor,Self-Employed,89778,409,85,4,1,1,0,0,0,113346,37348,65,4446,14013,18,8,18,2,4,2,0.39866106644116317,5,0
2676,72,Male,Widowed,3,Bachelor,Self-Employed,22978,846,98,5,1,1,1,0,0,48373,23455,93,544,9507,16,14,1,3,0,2,0.9590592736717136,27,1
2224,35,Male,Widowed,2,High School,Self-Employed,47757,315,39,3,1,1,1,0,0,267402,20676,12,581,9700,1,27,17,2,1,2,0.007691035977311911,79,0
1009,56,Male,Divorced,1,Master,Self-Employed,31345,692,101,4,0,1,1,1,0,216989,25583,33,2974,657,10,9,2,2,4,1,0.8339039508622252,12,0
2891,60,Female,Married,1,High School,Unemployed,102001,360,18,1,1,1,1,1,0,18980,38569,85,657,4178,0,27,19,1,3,0,0.03251987593216177,66,1
1029,77,Female,Married,1,Master,Employed,119250,677,68,1,0,1,1,1,0,327590,36901,38,1906,16556,7,1,18,4,2,0,0.5793756509975795,96,1
1369,79,Male,Widowed,3,High School,Retired,48314,820,100,1,1,1,1,0,0,74457,45031,46,4500,18058,19,27,15,2,4,2,0.6596004978542749,33,0
2179,74,Male,Married,4,Master,Retired,66728,723,7,1,0,1,0,0,0,496230,42304,72,714,18508,8,15,10,2,4,2,0.36219914086976435,129,0
1394,55,Male,Widowed,2,Master,Self-Employed,93273,394,116,2,1,1,1,0,0,291371,24426,66,840,2874,15,18,10,1,0,2,0.9457217549233222,29,0
2996,52,Male,Married,4,Doctorate,Self-Employed,97711,718,21,5,1,1,1,1,0,99332,48417,57,4920,1432,8,26,10,2,0,0,0.13518618205352817,98,1
2468,50,Male,Single,4,Bachelor,Self-Employed,164954,752,3,4,0,1,1,0,0,364950,49345,88,1229,7016,6,17,16,4,4,2,0.20365333436494837,16,0
2239,39,Male,Divorced,3,High School,Unemployed,29399,761,90,1,0,1,1,0,0,106017,4678,38,4402,2253,18,3,11,3,1,0,0.05037417142394174,110,1
1005,60,Female,Single,1,Master,Employed,150371,728,24,3,0,1,1,0,0,304008,7278,83,2722,17954,0,17,0,3,4,0,0.04979042292160396,164,1
1241,44,Male,Single,4,High School,Self-Employed,34855,323,56,2,1,1,0,1,1,330768,5140,17,773,6184,3,27,1,3,0,1,0.49357620105719513,109,1
2501,62,Female,Divorced,2,High School,Retired,53359,357,22,2,0,1,0,1,1,42541,28706,86,592,4982,8,5,14,0,1,0,0.9428900613356926,1,0
2521,40,Female,Married,4,Master,Self-Employed,49717,514,52,5,1,1,0,0,0,441934,34474,73,2290,15787,5,19,5,3,3,1,0.12112851707242123,20,0
1612,49,Male,Widowed,1,Master,Unemployed,170492,595,49,3,1,1,1,0,1,495898,20591,38,1832,19299,9,21,2,1,1,1,0.2669693919387446,108,0
1609,18,Female,Divorced,2,Doctorate,Retired,83294,400,77,3,1,1,1,1,0,11598,9896,90,2526,912,13,5,7,1,2,0,0.9241655652894625,136,1
2507,53,Male,Widowed,0,High School,Unemployed,36571,588,11,2,0,1,1,1,0,122538,25209,65,215,2731,0,1,15,1,1,0,0.22283494920688707,43,1
2099,41,Male,Married,1,High School,Employed,155222,574,17,5,1,1,1,1,0,428681,46023,90,4022,7016,11,14,7,4,4,0,0.734155874743572,144,1
2767,70,Female,Single,2,Bachelor,Employed,88259,626,45,3,1,1,1,1,1,486733,20454,79,218,16743,12,1,11,0,2,0,0.6883149972964362,93,1
2231,72,Male,Widowed,4,Master,Employed,126311,849,60,1,0,0,0,1,0,244972,20880,67,4164,7114,3,3,14,0,0,1,0.7045643960865894,134,0
1537,29,Male,Married,3,Bachelor,Employed,172586,577,79,2,1,1,0,1,0,253270,19770,30,1564,7492,6,8,10,2,3,1,0.5973001413615524,85,0
1308,76,Male,Divorced,2,Master,Unemployed,164613,783,73,2,1,1,1,0,0,276532,44305,6,2041,18128,7,6,5,1,3,0,0.20908465954444178,127,0
2484,55,Male,Married,0,Doctorate,Employed,101144,508,73,3,1,1,1,1,1,295549,31120,65,1546,6598,5,15,0,2,3,0,0.1115593215539028,118,0
1061,56,Female,Divorced,2,High School,Self-Employed,36493,790,105,5,1,1,1,0,0,315970,26154,51,3305,525,6,22,6,2,1,2,0.4114138024183629,46,0
2868,52,Female,Divorced,2,Bachelor,Self-Employed,43241,595,111,2,1,1,1,0,0,90463,4980,88,2697,10933,14,22,5,2,4,2,0.7616621162936984,60,0
2074,40,Male,Divorced,2,Master,Unemployed,27338,326,32,3,0,1,1,1,0,291474,46173,29,538,796,17,19,8,4,0,2,0.5390618903656813,73,1
2504,48,Female,Married,1,Doctorate,Employed,63463,792,70,2,1,1,1,1,0,114047,45025,72,3132,10484,10,5,6,0,2,0,0.5020637296707448,80,0
2660,31,Male,Divorced,4,Doctorate,Self-Employed,38799,527,38,5,0,0,1,0,0,71092,48736,58,3278,10312,3,16,13,2,4,1,0.14526724792712786,97,1
2862,28,Female,Divorced,0,Bachelor,Retired,74471,788,15,5,1,1,1,0,1,414339,8839,77,2938,3195,5,12,11,2,4,1,0.23035405991492952,171,1
2046,66,Female,Widowed,4,Bachelor,Employed,21986,567,76,5,1,1,1,0,0,52600,22167,90,2255,2666,1,13,12,0,4,1,0.23222461442231956,65,0
2170,63,Female,Widowed,4,Master,Self-Employed,141937,695,68,5,0,0,1,1,0,151808,35583,4,1249,6413,16,24,0,2,3,2,0.10543409303413931,111,0
2777,47,Female,Divorced,2,Master,Employed,152955,408,2,1,0,1,1,0,0,151818,1121,74,1350,16790,10,26,16,0,3,0,0.3072829455667717,67,0
1228,37,Male,Married,2,Bachelor,Self-Employed,161041,667,18,3,0,1,1,1,0,85066,3866,55,1345,14520,15,12,6,0,2,0,0.8412118369060143,163,1
1314,51,Female,Single,0,Doctorate,Self-Employed,42948,504,12,3,1,1,1,1,1,146083,49757,51,842,18381,4,23,6,1,2,0,0.3773947923300428,51,0
1978,23,Female,Widowed,1,Bachelor,Unemployed,122406,471,40,4,1,1,1,0,0,218481,17837,42,3592,19339,17,21,7,0,4,0,0.7522522561620709,65,0
1682,19,Female,Divorced,2,Bachelor,Unemployed,167937,534,68,1,1,1,1,0,0,205163,46908,78,2984,13055,16,1,12,1,1,2,0.5627812274860385,78,0
1907,49,Male,Married,1,Bachelor,Employed,101678,588,29,1,1,1,1,1,1,331601,20369,3,4465,4807,2,4,5,2,1,1,0.4487352943628756,62,0
2879,75,Male,Widowed,1,High School,Retired,115687,457,106,4,0,1,1,0,1,57147,20865,53,4721,5616,2,7,7,1,1,0,0.781273754493449,138,1
1399,65,Male,Married,4,Master,Self-Employed,74639,705,103,2,1,1,1,1,0,297117,41079,31,2757,4114,18,3,0,3,4,1,0.7471427899461557,50,1
2401,28,Male,Divorced,2,Doctorate,Self-Employed,151401,459,83,3,1,1,1,0,0,407282,39402,55,1079,14785,6,13,8,4,3,1,0.15115713091376692,15,0
1745,54,Female,Widowed,1,Bachelor,Employed,81358,515,108,5,0,1,1,0,1,311598,42291,50,395,4912,8,1,17,3,0,2,0.027399771531840145,87,0
1759,79,Male,Widowed,3,Bachelor,Retired,150156,465,115,4,1,1,1,1,0,270298,32739,85,2838,4912,3,21,16,1,1,2,0.508434587620274,157,1
2884,52,Female,Widowed,2,High School,Employed,161554,624,79,1,1,1,1,0,0,189276,42563,13,4946,15723,13,21,10,1,4,1,0.7715913548429414,113,0
1185,44,Female,Married,0,Bachelor,Self-Employed,132150,556,27,3,1,1,1,0,0,430640,23622,74,380,3117,12,18,17,1,0,1,0.645351852782894,39,0
1210,30,Male,Single,4,Master,Unemployed,196687,791,52,1,1,1,1,0,0,142923,39665,75,4470,9074,7,22,9,0,2,1,0.5308916245180771,51,0
2706,64,Male,Divorced,4,Bachelor,Unemployed,121334,694,104,4,0,1,1,0,0,219280,41314,10,4551,18792,2,0,7,4,2,0,0.08843892753679783,1,0
1206,32,Female,Single,2,Bachelor,Employed,52222,672,54,3,0,0,1,0,1,54588,26944,13,3096,1071,13,28,4,1,0,2,0.05650372072961962,154,1
2793,56,Female,Widowed,4,Bachelor,Unemployed,39996,300,25,3,0,1,1,1,0,248372,16638,64,1660,13518,8,10,8,3,0,0,0.5548522420859408,22,0
1737,73,Male,Divorced,2,Master,Unemployed,100770,844,119,1,1,1,1,0,0,372519,5952,44,2998,9346,17,18,9,2,3,2,0.9214684787261558,85,0
2741,65,Female,Married,2,Doctorate,Self-Employed,64512,464,35,1,1,1,1,0,0,6486,37248,84,92,10918,9,5,16,0,4,1,0.3782806927291318,131,1
1839,57,Male,Single,3,Doctorate,Retired,33092,739,27,1,1,1,1,0,0,25811,26481,65,3127,7875,1,2,11,1,2,2,0.6522836517021848,99,1
1462,45,Female,Divorced,0,Master,Self-Employed,39510,618,44,4,0,1,1,0,0,88215,1361,75,4001,8023,14,14,8,2,4,1,0.3682083408540474,126,1
1393,53,Female,Single,0,Master,Unemployed,176629,606,69,1,1,0,1,1,0,161715,23560,28,4048,11944,10,0,16,1,3,1,0.07924918644138546,89,0
2728,38,Male,Divorced,0,Bachelor,Unemployed,173995,623,15,4,1,0,1,1,1,78723,18102,88,2626,1889,16,19,9,4,4,2,0.5412967289221713,43,1
1523,41,Female,Single,1,Doctorate,Retired,113823,552,105,5,0,1,0,0,0,469253,29474,6,1372,14671,4,8,11,3,1,1,0.6718057946136212,77,0
1026,47,Male,Married,1,Bachelor,Unemployed,149344,565,81,4,1,1,0,1,0,364474,5177,31,666,17809,19,28,14,4,4,2,0.990750732839502,135,1
1234,45,Male,Married,2,Doctorate,Unemployed,181792,555,92,3,1,1,1,0,0,259708,44341,46,4690,10494,6,9,7,2,1,2,0.07680699609791575,138,0
1563,77,Male,Divorced,4,Doctorate,Employed,152267,343,53,5,0,1,1,1,0,357299,43255,89,833,6591,2,7,7,3,2,2,0.20350803075795543,127,1
1783,29,Male,Married,1,Bachelor,Self-Employed,99472,482,36,2,1,1,1,1,0,48020,10919,76,3662,19241,10,12,3,4,0,1,0.3820246377394185,146,1
1258,61,Female,Single,1,Master,Self-Employed,107193,457,119,5,1,1,1,0,0,102613,48276,8,4144,6256,4,24,5,3,1,2,0.7684597282656305,46,1
2719,49,Male,Widowed,0,High School,Employed,119854,574,115,4,1,1,0,0,0,372147,29341,27,800,9764,9,25,3,1,2,1,0.11613518809958989,159,0
2054,43,Female,Widowed,4,Doctorate,Self-Employed,178187,668,96,3,1,1,1,0,0,245828,49390,71,459,13796,19,1,0,4,0,1,0.8447651915570114,89,0
1995,71,Female,Widowed,0,Doctorate,Employed,187932,315,30,1,1,1,1,1,0,120527,35599,18,3388,17566,6,16,3,4,4,0,0.506116954846516,121,1
1551,78,Male,Divorced,4,Doctorate,Employed,175794,400,30,2,1,1,1,1,1,341769,12460,31,3929,16973,13,2,9,3,1,0,0.4279823597252498,59,1
1773,79,Male,Divorced,0,Doctorate,Employed,127532,836,47,4,1,0,1,0,1,376203,21693,16,3017,8434,15,29,13,4,3,1,0.3723843379162921,2,0
2550,48,Male,Widowed,2,Doctorate,Employed,103251,570,102,1,1,1,1,0,0,381431,36304,27,1513,16833,10,12,19,2,3,1,0.3732881636761586,9,0
1919,52,Male,Divorced,2,Bachelor,Unemployed,163074,311,13,4,1,1,1,0,1,131807,44441,4,4738,13818,6,3,8,1,0,0,0.2644346899554273,31,1
2679,49,Female,Married,3,Master,Retired,194698,696,118,2,1,1,1,0,1,480556,10116,47,210,13877,19,12,12,0,3,2,0.4087958183425956,110,0
1332,36,Male,Married,1,High School,Self-Employed,68380,434,70,1,0,1,1,1,0,429025,33857,1,282,8156,6,23,4,4,1,2,0.8514024470893163,37,0
1407,35,Male,Divorced,2,Bachelor,Employed,96733,368,47,1,1,1,1,1,0,31722,19440,18,106,12525,1,27,4,0,3,2,0.9338683736265946,85,0
1793,69,Female,Married,1,Doctorate,Employed,68002,807,35,5,1,1,0,0,1,230372,3048,91,310,15502,13,9,6,4,2,1,0.9473980863470463,107,1
1875,56,Male,Divorced,0,Doctorate,Retired,184329,738,40,2,1,1,0,1,1,138667,13629,61,4089,18207,0,4,16,4,2,1,0.8702005312278684,86,1
1305,72,Female,Single,2,Doctorate,Self-Employed,24922,325,16,1,0,1,0,1,1,119726,23069,67,1856,9751,7,0,4,0,3,1,0.41428207472340617,149,1
1285,19,Female,Widowed,4,High School,Employed,32818,737,60,3,1,1,1,0,0,137845,24398,73,2103,18580,5,12,3,3,3,0,0.38340516036783845,91,1
2215,24,Female,Widowed,2,High School,Retired,168190,822,22,2,0,1,0,0,0,493137,49691,69,3586,3384,5,5,10,1,1,0,0.5305994184407625,122,0
1175,54,Female,Divorced,0,Bachelor,Self-Employed,62249,831,115,5,1,1,1,0,0,388989,6051,92,4462,8702,10,14,19,0,2,0,0.1620686812970299,178,0
1067,67,Male,Single,2,Master,Unemployed,141187,392,96,5,1,1,1,0,1,238934,27747,77,3626,8255,9,16,15,0,1,2,0.9450463980215061,20,0
1281,73,Female,Single,1,Bachelor,Employed,51385,520,93,3,1,1,1,0,0,393583,1875,80,3281,1628,7,19,2,0,2,2,0.8581878137103062,156,1
2944,71,Female,Divorced,3,Bachelor,Self-Employed,168572,772,44,1,1,1,1,0,0,185493,10564,44,1374,1881,11,26,7,1,2,2,0.009552776616969072,83,0
1699,29,Male,Divorced,4,High School,Unemployed,22015,351,38,5,1,1,0,1,0,206639,21046,5,2821,6461,15,20,1,0,3,0,0.7081479951106119,79,0
1566,25,Female,Single,4,High School,Unemployed,162487,525,36,4,0,1,1,0,0,328431,48883,56,2623,4001,4,4,3,1,1,0,0.5457991840123394,171,1
2832,57,Female,Widowed,2,High School,Unemployed,26922,816,96,1,1,0,1,0,1,476398,5428,9,2533,4613,17,15,11,4,2,2,0.5534869512137199,33,0
2850,71,Female,Divorced,0,Doctorate,Employed,163635,370,4,3,0,1,0,1,0,92290,22214,4,2559,1549,13,17,1,0,3,2,0.5041986984625583,142,1
1972,65,Male,Married,2,High School,Retired,166903,545,108,2,1,1,1,0,1,247160,35392,26,3388,17254,7,28,5,3,0,2,0.11552180597918982,42,0
2147,20,Female,Married,3,High School,Retired,155091,668,14,3,1,0,0,0,0,437041,33518,39,2090,15860,8,1,13,0,1,2,0.8875388849728597,83,0
2972,70,Female,Married,2,Master,Retired,45395,721,82,2,1,1,1,1,1,45078,49637,3,3035,10933,5,27,15,0,3,2,0.898327323304383,116,1
1663,22,Female,Single,4,Bachelor,Employed,27436,607,31,4,1,1,1,0,0,265076,23321,10,4874,19932,11,21,9,3,4,0,0.9762537839761299,41,0
2520,25,Male,Single,3,Doctorate,Retired,129084,688,66,5,1,1,1,1,1,13277,48422,27,2640,5990,16,1,10,0,4,2,0.790481778663364,94,1
2923,76,Male,Single,1,Doctorate,Employed,56163,314,79,2,1,1,0,0,0,265974,33626,69,3766,14692,8,6,11,0,4,0,0.23532521204611223,148,1
2071,34,Male,Widowed,3,High School,Unemployed,190646,541,77,4,1,0,1,1,0,177866,44077,90,191,2657,13,3,18,3,0,1,0.9407237098882285,86,1
1714,68,Male,Widowed,1,Doctorate,Self-Employed,80653,479,29,5,1,1,1,0,1,298613,12697,48,997,2699,4,22,7,3,1,1,0.5647515636282824,34,1
1849,55,Male,Widowed,2,Bachelor,Employed,72137,592,12,2,1,1,1,0,0,60574,33554,80,1020,9195,4,17,12,3,2,1,0.48578060833404113,11,0
2106,34,Male,Widowed,2,High School,Employed,56943,678,117,1,1,0,1,0,0,407439,48964,36,862,1688,0,9,13,0,1,1,0.2923348250729789,20,0
2979,76,Female,Divorced,3,Bachelor,Self-Employed,90649,314,5,3,1,1,1,0,0,66243,47156,50,2172,7736,10,3,0,4,4,0,0.756618618187806,49,1
1458,52,Male,Single,4,Bachelor,Retired,99944,770,44,2,1,1,0,1,0,220115,17294,34,3461,784,14,26,19,2,0,2,0.9469174698654234,138,1
1730,21,Male,Widowed,0,High School,Employed,84610,333,112,1,1,1,0,0,0,393064,25047,45,4710,681,14,1,11,4,2,1,0.5606494678465249,7,1
2162,39,Female,Divorced,4,Doctorate,Self-Employed,143168,467,88,3,1,1,1,1,0,491510,26583,73,2729,17970,12,5,2,1,2,2,0.7858558362591179,176,1
2917,55,Female,Divorced,1,Doctorate,Self-Employed,58725,755,67,5,0,1,1,0,1,453624,43107,35,1283,17234,1,20,0,4,1,2,0.039260797387108526,105,1
1846,22,Male,Divorced,4,Bachelor,Unemployed,81305,312,25,1,1,1,1,0,1,157454,22105,71,1319,19582,18,28,14,0,2,2,0.601051036228891,8,0
2141,57,Male,Single,3,Master,Unemployed,100992,617,98,4,0,0,1,1,0,331195,9144,61,319,18238,9,13,6,3,1,0,0.7909442371688351,154,1
1794,36,Male,Widowed,4,Bachelor,Retired,104853,825,103,4,1,1,0,1,0,489335,40020,8,2063,5143,12,7,15,4,4,1,0.7117037945453537,179,1
2085,51,Male,Single,0,Master,Unemployed,141282,424,43,4,1,1,1,1,1,28831,29028,83,4127,4164,6,22,0,3,2,1,0.23360952629056075,54,1
2973,24,Female,Married,3,Doctorate,Employed,40202,839,112,4,0,1,1,1,1,289922,20226,87,3963,18221,16,7,19,2,3,2,0.04704366452866893,26,0
2028,54,Female,Married,3,Doctorate,Retired,132148,659,3,3,0,1,1,0,1,325051,49653,55,1515,18490,15,1,12,2,1,1,0.24020152585394983,20,0
1364,77,Female,Divorced,2,High School,Self-Employed,94804,652,13,2,1,1,0,0,1,206796,22892,62,2440,11865,4,26,3,3,2,0,0.6733431671472798,56,0
2874,71,Female,Divorced,1,Bachelor,Employed,138642,514,6,1,1,1,1,0,0,265266,48084,43,2256,763,4,27,19,3,1,0,0.6139218529335032,43,0
1963,44,Female,Divorced,0,High School,Retired,141292,411,45,1,0,1,0,0,0,303149,39318,70,3447,4583,2,1,16,2,3,0,0.914192077402883,176,1
2682,36,Male,Married,4,Master,Retired,57743,633,108,4,1,1,1,1,1,309116,30644,98,1557,17692,8,0,6,3,0,2,0.497746162715744,90,0
2716,49,Female,Widowed,3,High School,Retired,55877,374,72,1,0,1,1,1,0,466882,42497,34,2897,8642,2,16,11,1,2,1,0.26250486922071514,89,0
1001,56,Male,Widowed,1,Doctorate,Self-Employed,44124,338,70,1,1,1,1,1,0,312285,22187,79,2542,1071,11,6,19,2,4,2,0.5535018730986858,65,0
1749,66,Male,Married,4,High School,Self-Employed,137928,502,51,4,1,1,1,1,0,120451,35620,87,374,11344,9,3,7,0,4,1,0.05056332410597242,174,1
1409,71,Female,Widowed,4,Bachelor,Employed,196751,680,7,1,1,1,0,0,0,77684,31898,35,2619,13939,10,17,12,1,2,1,0.14053877902742284,11,0
2532,42,Male,Divorced,0,Bachelor,Unemployed,148140,816,96,5,1,1,1,0,0,184505,42382,24,2250,18601,0,28,12,0,4,1,0.4272347325488707,150,0
2712,64,Female,Single,1,High School,Retired,44399,677,75,5,1,1,1,1,1,294435,17052,12,4512,13147,11,10,0,3,0,0,0.8069879482555249,161,1
2709,68,Male,Divorced,3,Doctorate,Retired,93643,584,61,3,0,1,1,0,0,65509,39570,42,4419,7273,16,25,18,0,4,1,0.4343972491812177,156,1
1307,73,Female,Single,4,Doctorate,Unemployed,146913,485,17,4,1,1,1,1,1,50373,2198,60,2744,13355,2,7,12,3,4,2,0.29400926382735004,105,1
1438,55,Male,Single,4,Bachelor,Self-Employed,55645,785,65,2,1,1,0,1,0,212473,11155,60,4774,12459,14,15,12,1,0,2,0.7480450883519564,42,0
1244,69,Male,Widowed,1,Master,Employed,170641,433,13,5,1,1,1,0,1,108384,21654,88,133,15310,14,28,15,4,2,1,0.22858908929631538,161,1
1642,47,Female,Divorced,0,Bachelor,Retired,187893,591,76,3,1,1,1,0,1,4567,10347,97,2308,1038,17,23,12,4,4,2,0.22674035052324681,118,1
1429,29,Female,Widowed,0,Doctorate,Unemployed,169277,724,8,3,1,1,1,0,0,170142,18794,58,2549,10062,16,28,0,1,2,2,0.9470592237086173,174,0
1506,19,Male,Single,2,High School,Retired,107858,627,20,5,0,1,1,1,0,124188,46503,20,4992,12434,14,0,4,4,2,2,0.5793391107957477,92,1
1219,62,Male,Single,1,Bachelor,Employed,45368,828,45,1,1,1,1,0,0,372900,44353,29,4581,3097,5,11,17,0,2,1,0.8410990598038884,169,0
1109,31,Female,Divorced,2,High School,Retired,134682,845,101,4,0,1,0,0,0,466761,17036,27,2152,15323,19,1,4,2,1,0,0.7591377468025907,165,0
1130,32,Female,Divorced,2,Doctorate,Employed,90199,526,13,1,1,1,0,0,1,439573,46602,41,3038,9888,18,12,9,2,0,1,0.3744135839714118,147,0
2422,57,Male,Married,4,Master,Unemployed,44154,773,19,1,0,1,1,0,1,311689,37965,14,482,13660,11,8,7,3,0,2,0.47088880072778894,14,0
2219,63,Female,Single,4,Doctorate,Retired,122572,825,89,3,1,1,1,0,1,141591,46044,78,1267,5140,16,17,9,3,4,1,0.2572360087583182,78,0
1802,42,Female,Widowed,0,High School,Employed,70893,688,38,2,0,1,1,1,0,67854,42582,61,3213,17421,13,17,14,2,4,0,0.3577965228941896,150,1
2903,78,Female,Widowed,4,Bachelor,Employed,48900,463,119,1,1,1,1,1,0,339765,1840,81,65,8445,12,21,18,4,3,1,0.7335448971490596,36,1
2007,44,Female,Single,1,Master,Unemployed,122192,589,102,1,0,1,0,0,1,100369,27032,25,4794,10618,4,7,17,1,2,2,0.3132922531596556,86,0
2810,38,Female,Married,2,Master,Employed,79980,441,20,5,1,0,1,0,1,234316,6269,22,4551,1094,1,26,1,4,4,1,0.9956754337623562,91,1
2397,39,Female,Widowed,2,High School,Employed,149851,578,8,1,1,1,1,1,1,52464,22380,82,914,9800,16,26,5,1,3,2,0.08460818603664055,71,0
1910,64,Male,Married,3,Master,Unemployed,163573,551,69,4,1,1,1,0,0,43787,12319,27,1447,10865,10,23,11,4,0,1,0.865310524173463,155,1
1465,63,Female,Single,3,High School,Self-Employed,118575,342,19,4,1,1,1,0,0,180207,42226,20,3146,1529,15,26,7,1,0,2,0.1309824931932273,150,1
2540,53,Male,Single,2,Master,Unemployed,103629,613,106,4,1,1,1,1,0,193537,45142,9,427,6128,0,11,1,4,4,1,0.857654043461995,12,0
2191,53,Male,Widowed,0,High School,Retired,43572,458,101,3,1,1,0,0,0,175302,1775,9,1557,13685,5,13,0,2,1,0,0.2137544564637025,49,0
1490,59,Female,Married,0,Doctorate,Employed,180119,711,30,5,1,1,1,0,1,151098,46024,28,1462,13403,1,1,7,1,4,1,0.643225105725295,20,0
1591,34,Female,Married,0,Doctorate,Self-Employed,120211,610,12,5,1,1,1,0,0,860,14559,63,3699,11818,6,27,0,3,2,0,0.7201866795975679,122,1
1574,23,Male,Single,3,High School,Retired,179254,766,96,2,0,1,1,0,0,230706,4198,76,325,16727,14,22,5,1,2,1,0.658203990094113,10,0
1450,64,Female,Widowed,4,Master,Employed,185565,576,45,1,1,1,0,1,0,186171,2042,74,2148,4177,8,28,6,1,2,2,0.003393648214860545,63,0
1012,40,Male,Divorced,3,Master,Unemployed,150429,785,39,3,1,1,1,0,0,22970,6318,89,3507,13962,1,2,10,4,3,2,0.9112487098445292,128,1
1344,35,Female,Divorced,1,High School,Retired,111549,776,66,3,1,0,1,0,1,429861,3252,56,3829,9632,18,3,7,2,0,2,0.10739258183227818,40,0
1555,39,Female,Divorced,0,Doctorate,Retired,108207,740,11,3,1,1,1,1,0,446328,17874,30,3536,15921,9,6,5,1,2,2,0.06898639242023785,60,0
1655,50,Male,Widowed,0,Doctorate,Self-Employed,190821,819,113,4,0,1,1,1,0,84568,15057,2,868,1710,6,19,2,3,4,0,0.4418453232570957,53,1
1168,61,Male,Married,2,Bachelor,Self-Employed,101238,318,54,3,1,1,1,0,1,69191,30184,63,4352,13822,6,3,18,4,0,0,0.5123504114398905,13,1
